landslide_id,longitude,latitude,area_m2,perimeter_m,min_lon,min_lat,max_lon,max_lat
LS_00159,80.72392904758453,7.4403228759765625,9894.646030351814,673.1437317331382,80.71812836963953,7.434524679364884,80.72973553221188,7.446110379948047
LS_00160,80.71707057952881,7.4309844970703125,5164.181389391329,560.1784006241602,80.71126743688832,7.425191723266057,80.7228745181315,7.436777592211123
LS_00161,80.69024227777189,7.430409536080946,4160.38778375892,353.00962425291806,80.68443849084431,7.424616230668823,80.69604623055814,7.436202772250288
LS_00162,80.66989469528198,7.427600860595703,2708.971544827549,231.31728808285322,80.66409080809956,7.421807062892259,80.67569898042169,7.433394111336632
LS_00163,80.68126410885012,7.491811994877983,5386.552132787348,384.9102880420728,80.67546129384637,7.486019097729236,80.68707094568558,7.497605900210891
LS_00164,80.69480119432723,7.474632263183594,3222.6307754564095,391.5022822304594,80.68899664190693,7.468838921099047,80.70060547882822,7.480425372622043
LS_00165,80.70904731750488,7.444787979125977,4422.3815455303165,390.1236808153754,80.70325849816251,7.438987273001367,80.71486615745515,7.450573349945367
LS_00166,80.70950984954834,7.4463653564453125,2230.264928971939,230.88777075327516,80.70370592779771,7.440572351902108,80.71531361911876,7.452158418375122
LS_00167,80.86548059732404,7.406361877453757,2212.9474288144506,237.67645117105408,80.85967918822297,7.400570822273024,80.87128183712531,7.412152923592337
LS_00168,80.86381936073303,7.405738830566406,1460.1415141689213,185.5012293222139,80.85801786799088,7.399947722905662,80.86962054285681,7.411529866730146
LS_00169,80.86922264099121,7.409107208251953,14536.333708802267,1013.2370438038633,80.86342822826582,7.403312443874338,80.87503085406391,7.4148944491281465
LS_00170,80.86553730684167,7.41473388671875,32991.34552786307,1756.5683871866454,80.85973565174646,7.408942874113883,80.87133852220263,7.4205249735762
LS_00171,80.82477922439575,7.414205551147461,2265.182635570915,234.2448560814775,80.81897715149911,7.4084139435890455,80.83058105018978,7.419997083529888
LS_00172,80.81963777542114,7.413911819458008,1713.445659116889,167.4319042305383,80.81383570327645,7.4081201476785905,80.82543972515393,7.419703418414853
LS_00173,80.81614685058594,7.412872314453125,1903.04493844547,288.78704922547394,80.81034466399304,7.407080606754168,80.82194874692266,7.418663966137429
LS_00174,80.83897334460134,7.412430096497678,1996.911953398313,244.71226805781637,80.83317168769703,7.406638672041141,80.84477517658433,7.418221450227094
LS_00175,80.83423578739166,7.410680770874023,3066.716644753876,389.72810903696285,80.8284339380928,7.404889248258483,80.84003750116645,7.416472147107812
LS_00176,80.90801544189453,7.3940887451171875,34567.78960318646,962.1455213436068,80.90221479030288,7.388298201312045,80.91381602174307,7.399879214118845
LS_00177,80.90910509358281,7.396205902099609,4109.773200523495,365.67742129438625,80.90330439081134,7.39041534396329,80.91490565016504,7.401996328362204
LS_00178,80.91045431657271,7.397125244140625,1447.3826729682276,156.34116976629034,80.90465363974033,7.391334763754409,80.91625488866207,7.402915713297147
LS_00179,80.9108744245587,7.410135269165039,15062.081719324698,922.3470265948514,80.90507356242303,7.404344763748597,80.91667514464396,7.415925699801208
LS_00180,80.9009937286377,7.401723861694336,3711.622759400217,371.6522886569523,80.89519284313253,7.395933228455931,80.9067944571807,7.407514420182989
LS_00181,80.9322772026062,7.392112731933594,1432.0410066577633,232.10034210581563,80.92647684588701,7.386322499779447,80.9380774001016,7.397902889045187
LS_00182,80.92987555847432,7.388772773742038,2319.2179649691793,177.71323455101498,80.9240752198474,7.382982510063998,80.93567574806886,7.39456296209532
LS_00183,80.93309251550122,7.390185411805724,1828.9239310906078,202.0960179327551,80.92729215626831,7.384395156586987,80.93889263870527,7.395975525397454
LS_00184,80.28737020492554,7.248645782470703,6113.404270028375,323.3531328551963,80.28156383099764,7.242847764660227,80.29317621711792,7.254443743880988
LS_00185,80.93074617385864,7.174673080444336,5565.246513059348,556.3076878673999,80.92494862974145,7.168882800076548,80.93654358239075,7.18046328709748
LS_00186,80.93814341227213,7.159914016723633,4378.215805639612,375.6120255885435,80.93234612360311,7.154123803023762,80.94394051474049,7.165704109285575
LS_00187,80.93607342243195,7.161266326904297,4127.227708649201,340.79985014153533,80.93027616026008,7.155476134919534,80.94187063759227,7.167056492479841
LS_00188,80.91492342948914,7.148944854736328,2759.109552119646,249.1995664642022,80.90912600681298,7.143154374958307,80.920720697396,7.154735262264838
LS_00189,80.67240357398987,7.19975471496582,28742.61256412132,1277.6537243378316,80.66660256345132,7.193961140229316,80.67820452746169,7.20554798179792
LS_00190,80.70130920410156,7.199590682983398,1834.5160522311453,200.2693081138481,80.69550850119808,7.1937976537925055,80.70710976000295,7.205383795315089
LS_00191,80.69054705756051,7.19647216796875,5900.553850294852,428.85326479558574,80.68474091221971,7.190671303652797,80.69634234963573,7.202257704447496
LS_00192,80.69132137298584,7.164762496948242,5693.135844822345,505.41582262089685,80.68552060135403,7.158969226481985,80.69712118222542,7.170555590128413
LS_00193,80.69278073310852,7.164192199707031,1136.2482104188232,148.5256011838425,80.68698050424766,7.158399147706538,80.69858103484918,7.16998547582696
LS_00194,80.55114100679236,7.173165147519005,4884.885873874152,353.17329702151204,80.54533841654802,7.167370255119453,80.55694257204472,7.178959972405073
