landslide_id,longitude,latitude,area_m2,perimeter_m,min_lon,min_lat,max_lon,max_lat,utm_x,utm_y
LS_00600,80.72545659542084,7.131608963012695,23694.252387716104,677.2454752164382,80.71965694481096,7.125816474627766,80.73125583156838,7.137401998010967,469684.8612086972,788306.8381459218
LS_00601,80.70618335125312,7.057876894741186,9171.3038247849,563.387685080789,80.70038452482436,7.052083812696334,80.71198195485121,7.063669761050786,467551.5254281684,780157.1865514187
LS_00603,80.69694232860934,6.966331481933594,1721.3405766400351,205.39056750392163,80.69114461496201,6.960538390261045,80.70273990371312,6.972124506212578,466524.42289311264,770037.6682823835
LS_00614,80.69082570075989,6.959262847900391,27022.671048677814,2134.0994891931578,80.68502799023372,6.953469686943872,80.69662324116233,6.965055941971676,465848.26616668154,769256.6832352552
LS_00616,80.69813251495361,6.982725143432617,6250.773315562208,417.4981795287971,80.69233455801391,6.976931953533758,80.70393023937949,6.9885180508929325,466657.0508142284,771849.8691618064
LS_00617,80.69887948036194,6.990184783935548,4006.132834225171,260.3060779795724,80.69308049123462,6.98439933781155,80.70467634691262,6.995985421851791,466740.08522391785,772674.4644247688
LS_00618,80.6915205001831,6.978525161743164,1174.0086013397015,129.02048429606353,80.6857225859923,6.972732110693283,80.69731831483853,6.984318360850866,465926.4062337642,771386.0424682058
LS_00624,80.68851238886515,6.970615386962891,4043.263439143328,339.49394114773213,80.68271446137548,6.964822298780479,80.69431005765468,6.976408614733786,465593.5600873814,770511.8510216874
LS_00627,80.68063749116043,6.972019195556641,2820.542564852168,363.44535585894266,80.6748394853475,6.966225864391709,80.68643530216649,6.977812365542029,464723.80735868146,770667.6205306839
LS_00629,80.67468917269667,6.971042633056641,5874.594143070655,431.7294956142276,80.66889119599689,6.965249270515316,80.680487126911,6.976835910135269,464066.6858577138,770560.1120581031
LS_00630,80.659035382952,6.980684280395508,6937.537161041219,513.6063646644974,80.65323712108143,6.974890738182561,80.66483366642458,6.9864777500119954,462338.34413727035,771627.2002936027
LS_00632,80.63629544453153,6.920558929443359,49290.61099022855,1831.970959538575,80.63049730527734,6.914764149978127,80.64209283074219,6.926351644646873,459821.4390609262,764982.311481125
LS_00633,80.3853660583496,7.00132942199707,15257.889633479555,617.0060968984017,80.3795646034042,6.995532743055226,80.3911679647481,7.007126046262542,432111.9700016526,773940.214786977
LS_00635,80.75893676752187,7.610076083293343,3560.314609834869,219.78385813087317,80.75313124712396,7.604283758803328,80.76474218117806,7.615868629082364,473410.32190748194,841198.9661465088
LS_00636,80.78824440638223,7.583492279052734,1416.717363585667,150.21056211675435,80.78243963005487,7.57770031155644,80.79404906820236,7.589284415531228,476641.58292162605,838258.4300802369
LS_00638,80.76516990661621,7.578369140624999,8146.932583798998,516.906640895845,80.75935733193643,7.57257316602653,80.77096722709618,7.584157865791896,474095.9527609129,837693.3748593505
LS_00642,80.77593358357748,7.551660537719727,6305.105479142775,471.37882171863816,80.77012907605076,7.545868294064282,80.78173795746308,7.55745270877118,475281.7770557717,834740.1088588976
LS_00643,80.75072202512196,7.539272308349609,3337.138169050731,262.0457337111387,80.74491736341172,7.5334797407523215,80.7565265534479,7.545064799588567,472499.7275395404,833372.0974181612
LS_00648,80.76921281004263,7.525251388549805,28558.01362753277,1825.658814756957,80.76340835636609,7.519459399638812,80.77501668643033,7.531043980050929,474538.81819402886,831820.9635648655
LS_00654,80.7782429854075,7.519775390625,25785.470862347534,1796.914471248748,80.77243916157353,7.5139828526622,80.78404710960672,7.52556719996965,475534.75425082434,831215.0774135436
LS_00656,80.76683289664132,7.499721527099609,17655.516847007548,519.1850602315404,80.76102893620107,7.493929172996459,80.77263662893861,7.505513807052872,474274.7554707364,828998.778875712
LS_00663,80.80828971332974,7.5079345703125,54129.92974224115,3466.319244339061,80.80248619612554,7.502142794654055,80.81409304776976,7.513726367691466,478849.08661066595,829904.5138204107
LS_00664,80.82964587211609,7.528877258300781,2060.0606577023013,203.9353649065998,80.82384234534511,7.523085708307311,80.83544921442832,7.534668732606206,481206.1657227855,832218.7453037292
LS_00665,80.81823938914707,7.509019851684569,9770.182950822007,429.7156100972255,80.81243599390734,7.503228156175917,80.82404261838818,7.514811473207512,479946.8627137925,830024.0237082775
LS_00668,80.81822766198053,7.500040054321289,19753.736885919483,999.8534055061932,80.81242439687186,7.494248359106121,80.8240307778838,7.505831675453324,479945.15755608375,829031.3119394588
LS_00669,80.82372177668981,7.504903793334961,5499.946244965417,451.2178406258374,80.81791850704231,7.499112168054805,80.82952487824721,7.510695343415489,480551.5381054121,829568.7485351551
LS_00674,80.82993638515472,7.506071090698242,2104.892271629792,180.4109483223788,80.82413307979711,7.500279636360212,80.83573932211992,7.511862651593923,481237.2367953876,829697.5219604982
LS_00677,80.80878591092343,7.49390417722813,5070.133309413356,317.51129382316924,80.8029826029949,7.488112559687636,80.81458906068653,7.499696117952295,478903.1553052028,828353.436114569
LS_00681,80.81592750549316,7.493194580078125,5464.241260015789,640.3374461304622,80.81012538460298,7.487402830713901,80.82173163919168,7.498986205400883,479691.0645091917,828274.6539656377
LS_00682,80.8214943408966,7.483427047729492,5315.615486736702,537.2288157199313,80.81569132846981,7.477635356425812,80.82729717521525,7.489218587046322,480304.8235638499,827194.6054823867
LS_00684,80.81303024291992,7.486446380615234,21658.52563466062,1342.4656701842152,80.80722709328106,7.480654619485489,80.8188332395348,7.492238067774067,479371.08769002213,827528.7790055235
LS_00687,80.8085527420044,7.481807708740234,198.6177913863729,54.42213217882477,80.80275341262966,7.476004473424109,80.81435954784509,7.487588035824354,478876.84715561965,827016.1888055335
LS_00689,80.79803085327148,7.479486465454102,14216.087461213276,792.0422703654206,80.79222749459792,7.473694623779278,80.80383383729303,7.48527845537978,477715.802153202,826760.0954387948
LS_00691,80.79240290348585,7.482621484710473,5635.027513679521,307.5954827601193,80.78659970418494,7.476829613637964,80.79820627623423,7.488413589818189,477095.0050947253,827106.9593698047
LS_00694,80.78815786043802,7.476295471191406,2781.22250972414,218.93907026790205,80.78235461022099,7.470503389962098,80.7939611192025,7.482087473327183,476626.2943501726,826407.8444254862
LS_00696,80.79643499034725,7.466485977172852,14471.655666658462,672.3749500177842,80.79063202575557,7.460693862618339,80.80223805691006,7.472277732596746,477539.05832923617,825322.9790533873
LS_00697,80.82017103830972,7.470369338989258,11971.228867870888,475.8391524853485,80.81436831014639,7.464577929421961,80.82597383787873,7.4761611926552,480158.228769082,825751.1434430681
LS_00700,80.76127580495981,7.486162185668945,10442.571733748857,553.2974667165017,80.75551496898277,7.480346875134881,80.76712243192968,7.491931645808204,473660.825639849,827500.1251789309
LS_00701,80.77071088903091,7.47163200378418,2887.6697053077587,239.19130171579903,80.76490730299142,7.465839812144478,80.77651413106727,7.477424339311014,474700.9962822658,825893.2637954495
LS_00704,80.77006459236145,7.482839584350586,1824.218054623476,235.62298199204983,80.76423703274874,7.477037822064091,80.77584418271977,7.488622369431181,474630.3327224017,827132.2957387379
LS_00707,80.80989289283752,7.438129425048828,10856.346824917178,543.6747143323634,80.80409033430176,7.432337714989878,80.8156952555633,7.443921236927229,479022.6318576265,822187.5188264177
LS_00709,80.80184719779274,7.438518524169922,5977.130900186968,412.2913363912741,80.79604466628835,7.432726486002308,80.80764980334823,7.444310212940485,478134.8455478299,822230.9228719302
LS_00713,80.79052543640137,7.440807342529297,6202.194453784873,412.2845016176452,80.7847219121785,7.43501559221376,80.79632739963358,7.446599607666729,476885.66124165436,822484.5256516003
LS_00714,80.78897308795482,7.457703459927811,2406.74941485775,203.70597870530776,80.78317004508568,7.4519113955605985,80.79477602909286,7.463495454110815,476715.2595009757,824352.4632694062
LS_00719,80.74896621887936,7.480589710315995,13713.864083788105,1105.9362485906938,80.74316218064428,7.474797133654351,80.7547698071045,7.486382216858297,472302.3113919637,826884.8448291958
LS_00721,80.76075204213461,7.494974136352539,4893.089521879949,360.12586349888824,80.75494860539612,7.48918170374449,80.76655632399543,7.500766491599801,473603.56723988696,828474.316394276
LS_00723,80.75172935527999,7.498182347332937,7976.875644876571,361.945888213249,80.74592527533716,7.492389972406771,80.75753331219406,7.503974991400203,472608.28100385226,828829.5363984858
LS_00724,80.75132751464844,7.504810333251953,50062.55499466101,2254.6738729812,80.74552410001074,7.499016569994437,80.75713232850718,7.510601601489788,472564.3608018142,829562.285187264
LS_00725,80.73015766143799,7.513053894042969,8535.268359287968,545.4811198147138,80.7243530812303,7.507261070609597,80.73596207663314,7.518846644836131,470229.26937394956,830474.9928076693
LS_00726,80.72294413248699,7.506515502929687,11882.656885707574,819.6949349048826,80.71713946174194,7.500722717842812,80.72874846127996,7.512308472776109,469432.96401100093,829752.6685776178
LS_00727,80.68571066856384,7.476890563964844,40486.01873360046,1274.5257699290792,80.67990432934005,7.471096250394749,80.69151345783469,7.48268293223547,465322.68819306267,826480.3851697933
LS_00729,80.73804622226291,7.44932746887207,6865.297689158528,541.3442541874965,80.73224262463955,7.443534758458276,80.74384967589225,7.455120106727756,471095.39809001994,823429.5091702021
LS_00731,80.72914004325867,7.445343017578125,25969.589978455588,1217.008909284117,80.72333636848677,7.439550195195425,80.73494353647868,7.451135766688587,470112.39224087336,822989.620915286
LS_00732,80.72616147994995,7.425601959228516,1922.453060685539,235.8541990581705,80.72035802513729,7.419809052383605,80.73196473096348,7.431394690375589,469782.3752230998,820807.4520324605
LS_00733,80.67742681503296,7.433176040649414,8861.285992499103,653.7228074722757,80.67162293273903,7.427382922961399,80.68323106933384,7.438969786750885,464405.1445275013,821648.3864984063
LS_00734,80.57511196136474,7.430171966552734,11099.854134075302,523.3514997867957,80.56930531869803,7.42437151336032,80.58091591555417,7.435960913368798,453114.55220899946,821325.8088960273
LS_00735,80.58714616298676,7.437583923339844,6231.76655001446,409.29319992603865,80.5813409317417,7.431789489630232,80.59295143700079,7.443378599860789,454443.286146152,822143.955761868
LS_00736,80.68782301930909,8.066608511327221,16129.38746567534,498.0548614147762,80.68201016318146,8.060815460988154,80.69363609575386,8.072402411990645,465603.7926998665,891674.6861287192
LS_00738,80.38659428650479,7.93372917175293,34484.81341578485,1080.5666877466508,80.38078143314426,7.9279300751573185,80.39241138724195,7.939524862541349,432391.06696098135,877021.4751480167
LS_00739,80.4246678352356,7.75471305847168,5781.246086391261,363.41393589945005,80.41885616938896,7.748916255483881,80.43047980649776,7.760509799847183,436560.5104948606,857224.138026147
LS_00740,80.52242897273777,7.7180633544921875,8039.469128275953,845.0175275149704,80.51661886144257,7.712267807566053,80.52823894472155,7.723858827744805,447335.94589531474,853159.0053248593
LS_00741,80.70362754761072,7.755289675098206,3873.563536803332,318.9338284925801,80.69781918606672,7.749496327276263,80.70943564629633,7.761082697255996,467320.6758511033,857256.3098422477
LS_00742,80.73126999537149,7.608530044555664,5764.102440926679,318.78872582199773,80.72546401435785,7.602737216547847,80.73707562235946,7.614322801578884,470358.50385405455,841029.8484408198
LS_00743,80.72527281443277,7.607919692993164,4573.795855735559,371.0329201054911,80.71946684869734,7.602126696932146,80.73107859471777,7.613712436377671,469696.95422095,840962.7890098201
LS_00746,80.72177440098355,7.613288879394531,3912.226948215752,444.596523554868,80.71596837344468,7.607495862622234,80.72758035950362,7.619081694589653,469311.44991451036,841556.6032976427
LS_00747,80.75984989513051,7.627031326293945,3830.105785262269,382.5274122476262,80.75404491842775,7.621238858940449,80.76565629958768,7.632823710728684,473512.0835754855,843073.3207345004
LS_00748,80.70978705088297,7.607723236083983,14892.150660102616,1202.435147442667,80.70398082403139,7.601930130748421,80.71559296424876,7.6135162688815585,467988.81020676054,840942.1854373442
LS_00750,80.70607606349353,7.61233993544924,5708.538944776648,514.6680692861216,80.70026980576479,7.606546782254096,80.71188217057373,7.618133018101799,467579.8225952226,841452.842080109
LS_00751,80.71580998102823,7.617454528808594,4636.965317366039,445.903445243697,80.7100035075276,7.611661507969146,80.7216157639586,7.623247495591833,468653.86620210414,842017.5472211282
LS_00753,80.6948053571913,7.612249374389648,12441.405355283743,1083.6805629297478,80.68899887859406,7.606456162564835,80.70061153125371,7.618042688092945,466336.63133417704,841443.6914869957
LS_00756,80.6711903933821,7.623472213745117,7742.015487087151,561.5596830900458,80.66538341812004,7.617678753401618,80.67699699289871,7.629265891420867,463732.78702344635,842686.3003146122
LS_00757,80.54575843811035,7.673934936523437,9996.459224543554,539.9611162582928,80.53994553859569,7.668138258989652,80.55156375433965,7.679728638452477,449903.47226046916,848277.6523279869
LS_00758,80.56683353985663,7.634022325133049,11579.41450896891,660.0015046177044,80.5610255073013,7.628227786938829,80.57264204524364,7.639817591769141,452223.36379004375,843862.7974747879
LS_00760,80.56136016845703,7.626548767089844,27768.26775567682,1537.1940175427617,80.55555140441257,7.620753480178805,80.56716786799393,7.632343416026901,451618.8201715611,843037.1851400512
LS_00762,80.57057881355286,7.621932983398437,11722.730925802474,626.4289513448047,80.56477062402095,7.616138100215045,80.57638672265037,7.627727798560858,452635.13130903774,842525.8759574248
LS_00764,80.5650282965766,7.61796760559082,6977.405202627902,524.1164221989986,80.55921732537207,7.612173128448856,80.57083345176758,7.623762963205707,452022.4603444362,842088.1054480673
LS_00768,80.55786868504116,7.618295669555664,13940.89011534303,556.5228762578773,80.55206138494923,7.612500614055021,80.56367770164265,7.624090629699735,451232.7745461756,842125.1751636302
LS_00773,80.56665579477945,7.605730056762695,1167.9159806933333,134.4997769763017,80.56084144483856,7.599927500432758,80.572457181953,7.611517282169784,452200.62191659753,840735.0323382163
LS_00774,80.5507743358612,7.60614013671875,2493.685718838324,227.24371848320567,80.54496596466596,7.600345007561567,80.55658211429864,7.611935189463455,450448.8543685499,840782.1536339138
LS_00777,80.54564630063093,7.631688864925612,10886.236844653198,789.6744135984468,80.53982137093561,7.625892529380094,80.55143837918195,7.637482867564479,449886.17256279435,843607.230925641
LS_00782,80.54644648234049,7.623512268066406,5565.573007006325,515.0429288532554,80.54063976471737,7.617717085691382,80.55225651875986,7.629307394642415,449973.4821403052,842703.1910079453
LS_00783,80.54443448607685,7.655160903930664,13068.920596871563,916.4469526002034,80.53862556580802,7.649365673236196,80.55024327626134,7.660956066380511,449755.25470672105,846202.2780367978
LS_00784,80.53933891822354,7.667060019524175,3495.3166133270283,334.6202669414182,80.53352974455929,7.661264716410416,80.54514792582584,7.672855251207504,449194.65811489965,847518.3624717637
LS_00787,80.51201629638672,7.678369522094727,528.6457811624591,110.7946570720504,80.506206524951,7.6725739608683154,80.51782572477012,7.6841651994971025,446182.6566513231,848771.9984924241
LS_00788,80.46756818860311,7.668241988956066,8222.94705295069,379.6022222033433,80.46175821262482,7.662445782113304,80.47337824090903,7.674038126913767,441279.1710018941,847658.1870399709
LS_00789,80.41247081756592,7.644655227661133,5962.753776512243,342.61962580847205,80.40665988407532,7.638857856325746,80.41828060432121,7.650451541478741,435198.83342451847,845058.4685943432
LS_00791,80.44712734222412,7.602775573730469,9129.259569136257,580.9616139011393,80.44132135446088,7.596973439328765,80.45294000054793,7.608566204342501,439015.44481701625,840423.4201380509
LS_00792,80.4467651685079,7.611679077148437,82715.29194095921,1574.7535960011685,80.44095735789455,7.605887150759061,80.45257627012052,7.6174799372731075,438976.7523255041,841407.7935844515
LS_00797,80.44182613917759,7.605497360229492,12778.002166678163,928.2368115462413,80.43601647235954,7.599700878947014,80.44763532879199,7.61129377919262,438431.0662565726,840725.0762563698
LS_00798,80.31356048583984,7.604629516601562,7194.543578750575,541.1080915260437,80.30774873903081,7.598831906874246,80.31937072414222,7.610427952557387,424282.07475561474,840649.4698192123
LS_00799,80.42898120378193,7.595722198486328,3896.705902152182,270.9669939511016,80.42317167348253,7.589925321572612,80.4347905660701,7.601518525298382,437012.74597703235,839646.2331812948
LS_00801,80.5376968383789,7.59345817565918,8968.684397588497,429.95745898555487,80.53188309085482,7.587659078075774,80.54349920853721,7.599249574997832,449004.8349980503,839381.6441746156
LS_00802,80.56432723999023,7.517568588256836,8470.166107017372,405.65326957342666,80.55852065760419,7.511774264868358,80.57013396225317,7.523364017567875,451934.0166845389,830988.8304307996
LS_00803,80.56818215052286,7.528720855712891,14895.345340384716,1047.0254357220504,80.56237456546133,7.522925250408646,80.5739880873547,7.534514918106797,452360.53756078513,832221.3160796942
LS_00804,80.57385047276816,7.535280227661133,2713.0833814778284,239.23972633187904,80.56804352666725,7.529485424511895,80.57965709125614,7.541074957057396,452986.6024370215,832945.8548847672
LS_00806,80.55919089220991,7.572536468505859,4684.004096937861,270.6596456747998,80.55338321792638,7.566741459894893,80.56499820164672,7.578331396054646,451373.4727531059,837066.2266852796
LS_00808,80.57833077470727,7.571705696928868,8584.708044852838,374.8573571056628,80.57252352128884,7.565910934000319,80.58413800010365,7.577500388975703,453484.77997821465,836972.2887897508
LS_00809,80.59354572687005,7.584734220595652,6276.501433693908,450.1152902940489,80.58773848652127,7.578939634528673,80.5993529493443,7.590528718330749,455164.5487802321,838411.0205647859
LS_00811,80.57283673967635,7.541784286499023,7121.907767135591,494.3729706487077,80.56702964778056,7.535989619290591,80.57864342080896,7.547579183443391,452875.4673079966,833665.001712743
LS_00816,80.58064235913041,7.593875146113655,5493.743890417092,426.27236673146217,80.57483543616709,7.588079979451463,80.58645048363323,7.599669397032976,453742.1473341499,839422.9247325904
LS_00817,80.58811211159525,7.6018328931205,5374.7170133895215,303.63533342685867,80.5823042380319,7.596038777404844,80.59391932192854,7.607628013776129,454566.95933893713,840301.88149741
LS_00818,80.59601974487305,7.541149139404297,14951.006662998452,727.6704687401277,80.59021308113111,7.535354613119935,80.60182625443468,7.546943596033691,455432.9874294761,833592.350264328
LS_00819,80.61436875661215,7.536079406738281,23615.07212511823,1131.7856289802282,80.6085603924643,7.530285128981464,80.6201729620118,7.541873646879915,457456.78186939005,833030.0526447818
LS_00821,80.60980138778686,7.529449462890625,31677.93554979455,1811.417555263074,80.60399502164671,7.523655114226942,80.61560752055682,7.535243741289242,456952.2433469883,832297.5490705005
LS_00822,80.6021700521414,7.544652039789659,2234.997993748308,237.68459842301448,80.59636341963197,7.53885767346217,80.60797653653655,7.550446505040524,456111.8516194922,833978.979002783
LS_00823,80.60206937789917,7.53776741027832,1313.618567158068,138.01326647672988,80.59626286292524,7.531972960726107,80.60787578924658,7.543561788892573,456100.0514296655,833217.881239517
LS_00825,80.56065702438354,7.59068489074707,2109.741603981065,186.8860850000322,80.55484923794388,7.584889896539036,80.56646469924155,7.596479814175907,451537.2376564957,839072.4169303951
LS_00826,80.56742525100708,7.592483520507812,6623.858023141407,539.8035215752735,80.56161238963197,7.586684797259396,80.57322773138655,7.598274546591859,452284.035068935,839270.5094909144
LS_00827,80.5690218601128,7.555891264324417,4052.011215835775,329.81286760522585,80.56321473377261,7.550096392552362,80.57482900011499,7.561686065863226,452456.1443108959,835224.9734340454
LS_00828,80.60900515362732,7.512670516967773,2726.0664983059246,297.6144139652483,80.60319887410844,7.506876311532308,80.61481092404128,7.518464944483339,456862.7424476015,830442.6887841425
LS_00829,80.6392912864685,7.5771636962890625,5944.292733567696,353.57233154194563,80.63348459899476,7.571369701630362,80.6450976889654,7.582957622035601,460210.05673375353,837569.6286046033
LS_00830,80.63866424560547,7.603670120239258,9103.47195709664,484.0907257534703,80.63285724250606,7.597876106603354,80.64447109321709,7.609464062298429,460143.3277591751,840500.0123375873
LS_00831,80.63676756620407,7.597873687744141,5552.906994375779,353.2489586393271,80.630960728891,7.592079305580551,80.64257446484216,7.603667305275259,459933.57693296357,839859.3823491245
LS_00832,80.6855123837789,7.605295181274414,3641.180645762961,325.7686070138362,80.67970179084661,7.599496043870936,80.69131448782143,7.611082804106474,465311.0356081892,840675.6319103636
LS_00835,80.69129123687745,7.597919464111328,16075.07561252763,809.3822473399786,80.68548499934361,7.592126123424816,80.69709734170927,7.603712731361652,465947.88599399093,839859.7799760052
LS_00838,80.70310926437378,7.598613739013672,20087.308124170308,1190.5009153865612,80.69730313925865,7.592820550907537,80.7089151972562,7.604406856131555,467251.5374323317,839935.6217702748
LS_00839,80.71765041351318,7.594842910766602,39511.41367243126,2566.890658465171,80.71184455711345,7.58904990862255,80.72345613568493,7.6006358385173725,468855.23681782844,839517.6817552447
LS_00840,80.70379824108548,7.587017059326172,2186.53093596023,182.004137685142,80.69799230569775,7.581223882058413,80.7096040227056,7.592810163756759,467326.6597688236,838653.5468236669
LS_00841,80.68438259760538,7.571434020996094,28476.601073602375,1285.3067146567228,80.67857628738376,7.565640306494372,80.6901880677351,7.577227076227056,465183.69235540484,836932.3363339043
LS_00850,80.689215696775,7.583560943603516,9955.498648266386,775.9102180865699,80.6834095546661,7.577767697271496,80.69502154943943,7.58935435042026,465717.8040355302,838272.594881787
LS_00856,80.68073544135461,7.582586288452148,2897.9959108822213,223.732469247783,80.67492918353844,7.576793046406557,80.6865413682508,7.588379915661932,464782.2700201778,838165.524519037
LS_00859,80.67922744750976,7.575376510620117,26233.06764005145,1647.6374348720517,80.67342134670844,7.569583146123209,80.68503336875335,7.581170049617976,464615.33460472396,837368.5986847207
LS_00860,80.67587290819998,7.568724047990028,6416.253487478287,293.2952925863091,80.67006682454743,7.56293085247047,80.6816787467103,7.574517837483268,464244.7407565105,836633.436566591
LS_00861,80.6971256619408,7.566131591796875,7117.335063494197,873.8731184566833,80.69131990876866,7.56033839120348,80.70293121563368,7.571924832810168,466589.0069100291,836345.1487990615
LS_00862,80.71489715576172,7.562582015991211,10579.811193787533,505.2151520106934,80.70909170187163,7.556788987108696,80.72070245500238,7.568374972739099,468549.1938315109,835951.4165123045
LS_00866,80.69390106201172,7.513055801391601,30456.29886575024,1489.1761922321966,80.6880960261038,7.507262517983314,80.69970594434986,7.518849013139717,466229.1750427557,830477.8324093511
LS_00867,80.70770586453952,7.517221450805664,1805.725620573885,192.61182448453928,80.70190096568601,7.511428258214206,80.71351064800992,7.523014405337983,467752.5310253116,830937.3068340869
LS_00868,80.63301229476929,7.514089584350586,5651.401917438789,289.77462768554165,80.62720688531427,7.508295530013383,80.63881837152273,7.519883562029423,459511.5441760794,830597.2777329114
LS_00869,80.66323770053476,7.570392110794747,1706.0383838268956,207.5360768049925,80.6574310804291,7.564598417349271,80.66904337137196,7.576185724940496,462851.0472968385,836818.9016886393
LS_00870,80.65849113464355,7.563951492309569,26866.505214617257,1352.2875225132805,80.65267377218724,7.558150115690403,80.66428600412968,7.569737539927839,462326.8788283846,836107.291868849
LS_00872,80.64743121465048,7.553106307983398,6811.466253505637,411.7363068464207,80.64162507383674,7.547312424611582,80.65323728373991,7.558900121517273,461105.83245712984,834909.31555635
LS_00874,80.63642018181937,7.566593170166016,23079.246546778028,944.637693193205,80.63061676982154,7.560793420370351,80.64222963613203,7.572381405676896,459892.3626032379,836401.3052313064
LS_00875,80.6679561708431,7.558617954930213,2091.0755963744928,188.16998224406237,80.66215003488094,7.552824330651791,80.6737618770389,7.564411510790498,463370.5642774419,835516.8557235963
LS_00877,80.6960666179657,7.558990478515625,1901.4813817342076,168.36047496269245,80.6902594706636,7.55318958002937,80.70187060597642,7.564776044903724,466471.628319148,835555.7745794244
LS_00880,80.69058333502875,7.540063858032227,14104.003605145042,1080.0129578261974,80.68477786645856,7.534270525677593,80.69638861653678,7.545857119847861,465865.250440141,833463.847942521
LS_00881,80.68166875839233,7.545356750488281,4712.908397284095,354.46585907885503,80.67586329598291,7.539563420502347,80.68747441998042,7.551150244215811,464882.2141815382,834049.6885621875
LS_00888,80.72369027137756,7.597911834716797,17439.301695777445,1647.9381093871848,80.71788444664807,7.592118910250393,80.7294959549199,7.603704686150324,469521.68880995474,839856.5241376185
LS_00889,80.73985966769132,7.591634750366211,14076.061355110529,729.3557446717119,80.73405347883488,7.585841584078007,80.74566439533247,7.597426940988028,471304.8479761189,839161.4850501647
LS_00891,80.74466342926026,7.545726776123047,1687.1364371180216,216.28684635305623,80.7388587297521,7.539934218400657,80.75046825312397,7.551519434798068,471831.758184481,834086.0265539065
LS_00892,80.71918034553528,7.527103424072266,4581.734903672155,471.3772998340309,80.71337544939895,7.521310457412138,80.72498511183576,7.532896317350512,469019.16879457375,832028.9342324097
LS_00895,80.7366840839386,7.529033660888672,6850.769004488365,748.0732330115057,80.73087837356825,7.523240922967726,80.74248764179055,7.534826337242108,470950.3736489286,832241.121172105
LS_00897,80.74010072435652,7.522937774658204,9176.570204184103,722.1975732081931,80.7342965171164,7.517145295493414,80.74590553017981,7.528730620113064,471326.9075424092,831566.994255657
LS_00898,80.74411273002625,7.514604568481445,3036.2245172199227,311.5657207500344,80.73830830139036,7.508811921802445,80.7499169829241,7.520397140892552,471768.99202990293,830645.4964386196
LS_00900,80.7601387500763,7.516788482666016,14528.315219597658,526.1262515603756,80.75433455101593,7.51099604094833,80.76594288211041,7.522580851283353,473537.2206099226,830885.9277481784
LS_00903,80.75258286794028,7.526662826538086,3824.678526359147,243.46782298381356,80.74677837778391,7.520870517256731,80.75838717347092,7.532455524142046,472704.2272669024,831978.0008661344
LS_00904,80.7990057889153,7.535552978515625,5095.117892362234,518.7376059181116,80.79320176740168,7.529761087529033,80.8048096115631,7.541344904092196,477826.2126673005,832958.1800108001
LS_00907,80.74749406178793,7.582094192504883,1967.6458393233645,165.295160234866,80.74168883578729,7.576301578725768,80.7532992907164,7.587886735394486,472146.3624313062,838106.2744636132
LS_00910,80.80723920735446,7.4433441162109375,7415.170206435274,630.874000368396,80.80143660778569,7.437552205392578,80.81304173734168,7.4491357957439455,478730.06103589165,822764.1257870457
LS_00913,80.79719066619873,7.428308486938477,1344.3373705579709,136.5171276053006,80.79138810004387,7.422516597918001,80.80299308054808,7.434100441446934,477620.5020041492,821102.4431693259
LS_00918,80.80743106206259,7.4267425537109375,378.5561633858738,71.1824270685394,80.80162866423683,7.4209507259623,80.81323334177274,7.432534308892093,478750.43287246814,820928.8264253535
LS_00921,80.79049698919312,7.467473983764648,2265.5451354116594,262.2303752905169,80.78469380990306,7.461681936285329,80.79630001971643,7.473265958051899,476883.9206780991,825432.509603093
LS_00922,80.7836856376834,7.466779708862305,2924.9712721975293,201.40669543735663,80.7778823732015,7.460987458800303,80.7894887382476,7.472571654146293,476132.3307757726,825356.1207731172
LS_00923,80.76666005452475,7.460443496704102,2027.553077892092,205.2412010776857,80.76085661328935,7.454651216920848,80.77246324046261,7.466235843931228,474253.3836500236,824656.6125624568
LS_00926,80.76471309661865,7.479866027832031,8054.485675221291,651.990823356791,80.7589092659053,7.474073931206056,80.770516471179,7.485658613499087,474039.7024387928,826803.8819255825
LS_00929,80.74143977695041,7.507238388061523,3735.398025316391,370.7533354423889,80.73563542568881,7.501445709405706,80.7472439734073,7.513030993912788,471473.61362411396,829831.3375426001
LS_00930,80.72831925286187,7.468873977661133,1444.1636096332268,161.3189665607311,80.72251526189949,7.4630811405535775,80.73412309289802,7.474666742808149,470023.423660801,825591.0230053822
LS_00932,80.74243207411332,7.477466583251953,5034.31914446723,434.0314461952582,80.7366282102261,7.471673858705954,80.74823591767526,7.483259106737525,471581.16305694927,826539.9999116599
LS_00934,80.75322010937859,7.472360610961914,4024.0328537941377,277.3443592490186,80.74741642500041,7.466567956653088,80.75902371862541,7.478152928904408,472771.1553036532,825974.8537725566
LS_00935,80.75768197377522,7.477462768554687,3966.2971241663786,470.2022170322886,80.75187883183052,7.471670040100639,80.76348615089063,7.483254900602499,473263.77529578883,826538.6229772817
LS_00936,80.76692997720357,7.449204198202767,1675.8923176573714,164.65446694124074,80.76112678111313,7.4434118541017,80.77273309627813,7.454996470961559,474282.5111775388,823414.0966203681
LS_00940,80.75041365623474,7.433605194091797,13025.251695997273,540.8522082856554,80.74460691580697,7.427805012684256,80.75621322655905,7.439390042719833,472459.0781384274,821690.626811491
LS_00941,80.74236845970154,7.432159423828125,1366.2594289524186,179.43398945929175,80.73656501847289,7.426366941990936,80.74817149356011,7.437952174492284,471571.22201363323,821531.3057205547
